"team_id","team_name","country","founded","national","logo","venue_id","venue_name","address","city","capacity","surface","image"
"15775","Kuala Nanggroe","Indonesia","","False","https://media.api-sports.io/football/teams/15775.png","","","","","","",""
"15776","Lampung Sakti","Indonesia","","False","https://media.api-sports.io/football/teams/15776.png","1815","Stadion Sumpah Pemuda","Jl. Sumpah Pemuda, Perumnas Way Halim, Way Halim","Bandar Lampung","10000","grass","https://media.api-sports.io/football/venues/1815.png"
"15777","Madiun Putra","Indonesia","","False","https://media.api-sports.io/football/teams/15777.png","11158","Stadion Wilis","Jalan Panglima Sudirman","Madiun","25000","grass","https://media.api-sports.io/football/venues/11158.png"
"15778","Mandailing Raya","Indonesia","","False","https://media.api-sports.io/football/teams/15778.png","","","","","","",""
"15779","Matra","Indonesia","","False","https://media.api-sports.io/football/teams/15779.png","","","","","","",""
"15780","Maung Anom","Indonesia","","False","https://media.api-sports.io/football/teams/15780.png","","","","","","",""
"15781","Muba BaBel United","Indonesia","","False","https://media.api-sports.io/football/teams/15781.png","","","","","","",""
"15782","Nabil","Indonesia","","False","https://media.api-sports.io/football/teams/15782.png","","","","","","",""
"15783","PS Badung","Indonesia","","False","https://media.api-sports.io/football/teams/15783.png","11159","Stadion Gelora Samudra Stadium","Jl. Blambangan","Kuta","1000","grass","https://media.api-sports.io/football/venues/11159.png"
"15784","PSAD","Indonesia","","False","https://media.api-sports.io/football/teams/15784.png","","","","","","",""
"15785","PSBI Blitar","Indonesia","","False","https://media.api-sports.io/football/teams/15785.png","11160","Stadion Aryo Blitar","Jalan Jagalan, Srengat","Blitar","6000","grass","https://media.api-sports.io/football/venues/11160.png"
"15786","PSBK Blitar","Indonesia","","False","https://media.api-sports.io/football/teams/15786.png","11161","Stadion Gelora Supriyadi","","Blitar","15000","","https://media.api-sports.io/football/venues/11161.png"
"15787","PSBL Langsa","Indonesia","","False","https://media.api-sports.io/football/teams/15787.png","11162","Stadion PSBL Langsa","Jalan Jenderal Ahmad Yani","Langsa","4000","grass","https://media.api-sports.io/football/venues/11162.png"
"15788","PSD","Indonesia","","False","https://media.api-sports.io/football/teams/15788.png","","","","","","",""
"15789","PSDS Deli Serdang","Indonesia","","False","https://media.api-sports.io/football/teams/15789.png","20295","Stadion Baharuddin Siregar","Jalan Medan-Lubuk Pakam","Lubuk Pakam, Deli Serdang","15000","grass","https://media.api-sports.io/football/venues/20295.png"
"15790","PSIP","Indonesia","","False","https://media.api-sports.io/football/teams/15790.png","","","","","","",""
"15791","PSIR Rembang","Indonesia","","False","https://media.api-sports.io/football/teams/15791.png","11163","Stadion Krida","Jalan Pemuda","Rembang","5000","grass","https://media.api-sports.io/football/venues/11163.png"
"15792","PSKT","Indonesia","","False","https://media.api-sports.io/football/teams/15792.png","","","","","","",""
"15793","Pakindo MP","Indonesia","","False","https://media.api-sports.io/football/teams/15793.png","11164","Stadion Glora Mojosari","Jalan Raden Wijaya","Mojosari","1000","grass","https://media.api-sports.io/football/venues/11164.png"
"15794","Patriot Candrabhaga","Indonesia","","False","https://media.api-sports.io/football/teams/15794.png","","","","","","",""
"15795","Pelauw Putra","Indonesia","","False","https://media.api-sports.io/football/teams/15795.png","","","","","","",""
"15796","Persab","Indonesia","","False","https://media.api-sports.io/football/teams/15796.png","","","","","","",""
"15797","Persbit","Indonesia","","False","https://media.api-sports.io/football/teams/15797.png","","","","","","",""
"15798","Persbul Buol","Indonesia","","False","https://media.api-sports.io/football/teams/15798.png","11165","Stadion Kunoto","","Buol","3000","grass","https://media.api-sports.io/football/venues/11165.png"
"15799","Perse","Indonesia","","False","https://media.api-sports.io/football/teams/15799.png","","","","","","",""
"15800","Persegres Gresik United","Indonesia","2005","False","https://media.api-sports.io/football/teams/15800.png","20296","Stadion Gelora Joko Samudro","Jalan Veteran, Singosari","Gresik","20000","grass","https://media.api-sports.io/football/venues/20296.png"
"15801","Perseka Kaimana","Indonesia","","False","https://media.api-sports.io/football/teams/15801.png","11167","Stadion Kaimana","","Kaimana","8000","grass","https://media.api-sports.io/football/venues/11167.png"
"15802","Persekaba Bali","Indonesia","","False","https://media.api-sports.io/football/teams/15802.png","","","","","","",""
"15803","Persekabpas Pasuruan","Indonesia","","False","https://media.api-sports.io/football/teams/15803.png","","","","","","",""
"15804","Persekam Metro","Indonesia","","False","https://media.api-sports.io/football/teams/15804.png","7129","Stadion Kanjuruhan","Jalan Turen","Kepanjen","44809","grass","https://media.api-sports.io/football/venues/7129.png"
"15805","Persekap Kapuas","Indonesia","","False","https://media.api-sports.io/football/teams/15805.png","","","","","","",""
"15806","Persekap Kota Pasuruan","Indonesia","","False","https://media.api-sports.io/football/teams/15806.png","11168","Stadion Untung Suropati","Jalan Pahlawan","Pasuruan","5000","grass","https://media.api-sports.io/football/venues/11168.png"
"15807","Persepam","Indonesia","","False","https://media.api-sports.io/football/teams/15807.png","11169","Stadion Gelora Bangkalan","Jalan Soekarno Hatta, Mlajah","Bangkalan","16000","grass","https://media.api-sports.io/football/venues/11169.png"
"15808","Persewangi Banyuwangi","Indonesia","","False","https://media.api-sports.io/football/teams/15808.png","11170","Stadion Diponegoro","Jalan Jaksa Agung Supraplo","Banyuwangi","6000","grass","https://media.api-sports.io/football/venues/11170.png"
"15809","Persiba Bantul","Indonesia","","False","https://media.api-sports.io/football/teams/15809.png","839","Stadion Sultan Agung","Wonokromo","Bantul","35000","grass","https://media.api-sports.io/football/venues/839.png"
"15810","Persibangga Purbalingga","Indonesia","","False","https://media.api-sports.io/football/teams/15810.png","11171","Stadion Goentoer Darjono","","Purbalingga","15000","grass","https://media.api-sports.io/football/venues/11171.png"
"15811","Persibara","Indonesia","","False","https://media.api-sports.io/football/teams/15811.png","","","","","","",""
"15812","Persibas Banyumas","Indonesia","","False","https://media.api-sports.io/football/teams/15812.png","11172","Stadion Satria","Jl. Prof. Dr. Suharso","Purwokerto","8000","grass","https://media.api-sports.io/football/venues/11172.png"
"15813","Persibeng","Indonesia","","False","https://media.api-sports.io/football/teams/15813.png","","","","","","",""
"15814","Persibo","Indonesia","","False","https://media.api-sports.io/football/teams/15814.png","11173","Stadion Letjen Haji Sudirman","","Bojonegoro","15000","grass","https://media.api-sports.io/football/venues/11173.png"
"15815","Persid","Indonesia","","False","https://media.api-sports.io/football/teams/15815.png","11174","Stadion Notohadinegoro","Kreongan, Patrang","Jember","15000","grass","https://media.api-sports.io/football/venues/11174.png"
"15816","Persida Sidoarjo","Indonesia","","False","https://media.api-sports.io/football/teams/15816.png","11157","Stadion Gelora Delta","Jl. Pahlawan","Sidoarjo","35116","grass","https://media.api-sports.io/football/venues/11157.png"
"15817","Persidago","Indonesia","","False","https://media.api-sports.io/football/teams/15817.png","","","","","","",""
"15818","Persiga","Indonesia","","False","https://media.api-sports.io/football/teams/15818.png","","","","","","",""
"15819","Persigubin Gunung Bintan","Indonesia","","False","https://media.api-sports.io/football/teams/15819.png","11175","Stadion Arhanud","","Sidoarjo","1000","grass","https://media.api-sports.io/football/venues/11175.png"
"15820","Persih Tembilahan","Indonesia","","False","https://media.api-sports.io/football/teams/15820.png","11176","Stadion Beringin Indragiri","Jalan Beringin","Tembilahan","5000","grass","https://media.api-sports.io/football/venues/11176.png"
"15821","Persijam","Indonesia","","False","https://media.api-sports.io/football/teams/15821.png","","","","","","",""
"15822","Persik Kendal","Indonesia","","False","https://media.api-sports.io/football/teams/15822.png","11177","Stadion Kebondalem","Kebondalem","Kendal","15000","grass","https://media.api-sports.io/football/venues/11177.png"
"15823","Persika Karawang","Indonesia","","False","https://media.api-sports.io/football/teams/15823.png","3240","Stadion Singa Perbangsa","Jalan Ahmad Yani","Karawang","18000","grass","https://media.api-sports.io/football/venues/3240.png"
"15824","Persikabo Bogor","Indonesia","","False","https://media.api-sports.io/football/teams/15824.png","11178","Stadion Tegar Beriman","Jalan Aman, Cibinong","Bogor","15000","grass","https://media.api-sports.io/football/venues/11178.png"
"15825","Persilat","Indonesia","","False","https://media.api-sports.io/football/teams/15825.png","","","","","","",""
"15826","Persimura","Indonesia","","False","https://media.api-sports.io/football/teams/15826.png","","","","","","",""
"15827","Persinga Ngawi","Indonesia","","False","https://media.api-sports.io/football/teams/15827.png","11179","Stadion Ketonggo","Jalan A.Yani","Ngawi","10000","grass","https://media.api-sports.io/football/venues/11179.png"
"15828","Persintan","Indonesia","","False","https://media.api-sports.io/football/teams/15828.png","","","","","","",""
"15829","Persip Pekalongan","Indonesia","","False","https://media.api-sports.io/football/teams/15829.png","11180","Stadion Hoegeng","Jl. P. Kemerdekaan, Kraton Kidul","Pekalongan","20000","grass","https://media.api-sports.io/football/venues/11180.png"
"15830","Persipal","Indonesia","1977","False","https://media.api-sports.io/football/teams/15830.png","11156","Stadion Gawalise","Jl. Stadium Gawalise","Palu","20000","grass","https://media.api-sports.io/football/venues/11156.png"
"15831","Persipon Pontianak","Indonesia","","False","https://media.api-sports.io/football/teams/15831.png","11181","Stadion Sultan Syarif Abdurrahman","","Pontianak","15000","grass","https://media.api-sports.io/football/venues/11181.png"
"15832","Persipur","Indonesia","","False","https://media.api-sports.io/football/teams/15832.png","11182","Stadion Krida Bakti","Jalan Thamrin","Purwodadi","15000","grass","https://media.api-sports.io/football/venues/11182.png"
"15833","Persitangsel","Indonesia","","False","https://media.api-sports.io/football/teams/15833.png","","","","","","",""
"15834","Persitema Temanggung","Indonesia","","False","https://media.api-sports.io/football/teams/15834.png","11183","Stadion Bhumi Phala","","Temanggung","15000","grass","https://media.api-sports.io/football/venues/11183.png"
"15835","Persiter Ternate","Indonesia","","False","https://media.api-sports.io/football/teams/15835.png","","","","","","",""
"15836","Persiwa","Indonesia","","False","https://media.api-sports.io/football/teams/15836.png","11184","Stadion Pendidikan","","Wamena","20000","grass","https://media.api-sports.io/football/venues/11184.png"
"15837","Perssu MU","Indonesia","","False","https://media.api-sports.io/football/teams/15837.png","11185","Stadion Ahmad Yani","Jalan Urip Sumoharjo, Pabian","Sumenep","15000","grass","https://media.api-sports.io/football/venues/11185.png"
"15838","PesPessel","Indonesia","","False","https://media.api-sports.io/football/teams/15838.png","","","","","","",""
"15839","Peseban","Indonesia","","False","https://media.api-sports.io/football/teams/15839.png","","","","","","",""
"15840","SS Lampung","Indonesia","","False","https://media.api-sports.io/football/teams/15840.png","","","","","","",""
"15841","Sidrap United","Indonesia","","False","https://media.api-sports.io/football/teams/15841.png","","","","","","",""
"15842","Sumbawa Barat","Indonesia","","False","https://media.api-sports.io/football/teams/15842.png","11186","Stadion Gelora 17 Desember","Jalan Tegun H. Faizal Sweta","Mataram","15000","grass","https://media.api-sports.io/football/venues/11186.png"
"15843","Villa 2000 B","Indonesia","","False","https://media.api-sports.io/football/teams/15843.png","","","","","","",""
"15844","Yahukimo","Indonesia","","False","https://media.api-sports.io/football/teams/15844.png","11187","Stadion Barnabas Youwe","Dafonsoro","Sentani, Jayapura","15000","grass","https://media.api-sports.io/football/venues/11187.png"
"17887","Indonesia W","Indonesia","1930","True","https://media.api-sports.io/football/teams/17887.png","","","","","","",""
"17902","Dewa United","Indonesia","","False","https://media.api-sports.io/football/teams/17902.png","","","","","","",""
"17903","Hizbul Wathan","Indonesia","","False","https://media.api-sports.io/football/teams/17903.png","","","","","","",""
"19149","Indonesia U19","Indonesia","1930","True","https://media.api-sports.io/football/teams/19149.png","18604","Stadion Utama Gelora Bung Karno","Jalan Stadion Senayan, Senayan","Jakarta","88083","grass","https://media.api-sports.io/football/venues/18604.png"
"20073","Karo United","Indonesia","2019","False","https://media.api-sports.io/football/teams/20073.png","","","","","","",""
"20074","Nusantara United","Indonesia","2022","False","https://media.api-sports.io/football/teams/20074.png","","","","","","",""
"20075","Persikab Bandung","Indonesia","1963","False","https://media.api-sports.io/football/teams/20075.png","837","Stadion Si Jalak Harupat","Jalan Brigjen Dharsono","Soreang","40000","grass","https://media.api-sports.io/football/venues/837.png"
"20076","Persipa Pati","Indonesia","1951","False","https://media.api-sports.io/football/teams/20076.png","","","","","","",""
"20077","Putra Delta Sidoarjo","Indonesia","","False","https://media.api-sports.io/football/teams/20077.png","","","","","","",""
"21057","Indonesia U20","Indonesia","","True","https://media.api-sports.io/football/teams/21057.png","","","","","","",""
"21222","Indonesia U22","Indonesia","","True","https://media.api-sports.io/football/teams/21222.png","","","","","","",""
"22409","Malut United","Indonesia","","False","https://media.api-sports.io/football/teams/22409.png","","","","","","",""
